"","adaptive_n_back.hddm_drift","adaptive_n_back.hddm_drift_load","adaptive_n_back.hddm_non_decision","adaptive_n_back.hddm_thresh","adaptive_n_back.mean_load.logTr","angling_risk_task_always_sunny.keep_adjusted_clicks","angling_risk_task_always_sunny.keep_coef_of_variation","angling_risk_task_always_sunny.release_adjusted_clicks","angling_risk_task_always_sunny.release_coef_of_variation.logTr","attention_network_task.alerting_hddm_drift","attention_network_task.conflict_hddm_drift.ReflogTr","attention_network_task.hddm_drift","attention_network_task.hddm_non_decision.ReflogTr","attention_network_task.hddm_thresh","attention_network_task.orienting_hddm_drift","bickel_titrator.hyp_discount_rate_large.logTr","bickel_titrator.hyp_discount_rate_medium.logTr","bickel_titrator.hyp_discount_rate_small.logTr","bis11_survey.Attentional","bis11_survey.Motor.logTr","bis11_survey.Nonplanning","bis_bas_survey.BAS_drive","bis_bas_survey.BAS_fun_seeking","bis_bas_survey.BAS_reward_responsiveness","bis_bas_survey.BIS","brief_self_control_survey.self_control","choice_reaction_time.hddm_drift","choice_reaction_time.hddm_non_decision.logTr","choice_reaction_time.hddm_thresh","cognitive_reflection_survey.correct_proportion","cognitive_reflection_survey.intuitive_proportion","columbia_card_task_cold.avg_cards_chosen","columbia_card_task_cold.gain_sensitivity.logTr","columbia_card_task_cold.information_use","columbia_card_task_cold.loss_sensitivity","columbia_card_task_cold.probability_sensitivity","columbia_card_task_hot.avg_cards_chosen","columbia_card_task_hot.gain_sensitivity.logTr","columbia_card_task_hot.information_use","columbia_card_task_hot.loss_sensitivity.ReflogTr","columbia_card_task_hot.probability_sensitivity","dickman_survey.functional","dietary_decision.health_sensitivity","dietary_decision.taste_sensitivity","digit_span.forward_span","digit_span.reverse_span","directed_forgetting.hddm_drift","directed_forgetting.hddm_non_decision","directed_forgetting.hddm_thresh","directed_forgetting.proactive_interference_hddm_drift.logTr","discount_titrate.percent_patient","dospert_eb_survey.ethical","dospert_eb_survey.financial","dospert_eb_survey.health_safety.logTr","dospert_eb_survey.recreational","dospert_eb_survey.social","dospert_rp_survey.ethical","dospert_rp_survey.financial","dospert_rp_survey.health_safety","dospert_rp_survey.recreational","dospert_rp_survey.social","dospert_rt_survey.ethical","dospert_rt_survey.financial","dospert_rt_survey.health_safety","dospert_rt_survey.recreational","dospert_rt_survey.social","dot_pattern_expectancy.AY.BY_hddm_drift","dot_pattern_expectancy.BX.BY_hddm_drift","dot_pattern_expectancy.bias","dot_pattern_expectancy.dprime","dot_pattern_expectancy.hddm_drift","dot_pattern_expectancy.hddm_non_decision","dot_pattern_expectancy.hddm_thresh.logTr","eating_survey.cognitive_restraint","eating_survey.emotional_eating","eating_survey.uncontrolled_eating","erq_survey.reappraisal","erq_survey.suppression","five_facet_mindfulness_survey.act_with_awareness","five_facet_mindfulness_survey.describe","five_facet_mindfulness_survey.nonjudge","five_facet_mindfulness_survey.nonreact","five_facet_mindfulness_survey.observe","future_time_perspective_survey.future_time_perspective","go_nogo.bias","go_nogo.dprime","grit_scale_survey.grit","hierarchical_rule.score","holt_laury_survey.beta.logTr","holt_laury_survey.risk_aversion","holt_laury_survey.safe_choices","impulsive_venture_survey.venturesomeness","information_sampling_task.Decreasing_Win_P_correct","information_sampling_task.Decreasing_Win_motivation","information_sampling_task.Fixed_Win_P_correct","information_sampling_task.Fixed_Win_motivation","keep_track.score","kirby.hyp_discount_rate_large.logTr","kirby.hyp_discount_rate_small.logTr","local_global_letter.conflict_hddm_drift","local_global_letter.global_bias_hddm_drift","local_global_letter.hddm_drift","local_global_letter.hddm_non_decision","local_global_letter.hddm_thresh","local_global_letter.switch_cost_hddm_drift","mindful_attention_awareness_survey.mindfulness","motor_selective_stop_signal.SSRT","motor_selective_stop_signal.hddm_drift","motor_selective_stop_signal.hddm_non_decision.ReflogTr","motor_selective_stop_signal.hddm_thresh.logTr","motor_selective_stop_signal.proactive_control_hddm_drift","motor_selective_stop_signal.reactive_control_hddm_drift","mpq_control_survey.control.ReflogTr","probabilistic_selection.positive_learning_bias","psychological_refractory_period_two_choices.PRP_slope","ravens.score","recent_probes.hddm_drift","recent_probes.hddm_non_decision","recent_probes.hddm_thresh","recent_probes.proactive_interference_hddm_drift","selection_optimization_compensation_survey.compensation","selection_optimization_compensation_survey.elective_selection","selection_optimization_compensation_survey.loss_based_selection","selection_optimization_compensation_survey.optimization.ReflogTr","self_regulation_survey.control","sensation_seeking_survey.boredom_susceptibility","sensation_seeking_survey.disinhibition","sensation_seeking_survey.experience_seeking","sensation_seeking_survey.thrill_adventure_seeking","shape_matching.hddm_drift","shape_matching.hddm_non_decision.ReflogTr","shape_matching.hddm_thresh.logTr","shape_matching.stimulus_interference_hddm_drift","shift_task.acc","shift_task.learning_rate","shift_task.learning_to_learn","shift_task.model_beta.logTr","shift_task.model_decay.ReflogTr","shift_task.model_learning_rate","simon.hddm_drift","simon.hddm_non_decision","simon.hddm_thresh","simon.simon_hddm_drift","simple_reaction_time.avg_rt.logTr","spatial_span.forward_span","spatial_span.reverse_span","stim_selective_stop_signal.SSRT","stim_selective_stop_signal.hddm_drift","stim_selective_stop_signal.hddm_non_decision.ReflogTr","stim_selective_stop_signal.hddm_thresh.logTr","stim_selective_stop_signal.reactive_control_hddm_drift","stop_signal.SSRT_high.logTr","stop_signal.SSRT_low","stop_signal.hddm_drift","stop_signal.hddm_non_decision.ReflogTr","stop_signal.hddm_thresh.logTr","stop_signal.proactive_SSRT_speeding","stop_signal.proactive_slowing_hddm_drift","stop_signal.proactive_slowing_hddm_thresh","stroop.hddm_drift","stroop.hddm_non_decision","stroop.hddm_thresh.logTr","stroop.stroop_hddm_drift","ten_item_personality_survey.agreeableness","ten_item_personality_survey.conscientiousness.ReflogTr","ten_item_personality_survey.emotional_stability","ten_item_personality_survey.extraversion","ten_item_personality_survey.openness","theories_of_willpower_survey.endorse_limited_resource","threebytwo.cue_switch_cost_hddm_drift","threebytwo.hddm_drift","threebytwo.hddm_non_decision","threebytwo.hddm_thresh.logTr","threebytwo.task_switch_cost_hddm_drift","time_perspective_survey.future","time_perspective_survey.past_negative","time_perspective_survey.past_positive","time_perspective_survey.present_fatalistic","time_perspective_survey.present_hedonistic","tower_of_london.avg_move_time.logTr","tower_of_london.num_extra_moves","tower_of_london.num_optimal_solutions","tower_of_london.planning_time","two_stage_decision.model_based","two_stage_decision.model_free","two_stage_decision.perseverance","upps_impulsivity_survey.lack_of_perseverance","upps_impulsivity_survey.lack_of_premeditation","upps_impulsivity_survey.negative_urgency","upps_impulsivity_survey.positive_urgency","upps_impulsivity_survey.sensation_seeking","writing_task.neutral_probability","writing_task.positive_probability"
"attention_network_task.conflict_hddm_drift.ReflogTr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"attention_network_task.hddm_drift",0,0,0,0,0,0,0,0,0,-0.0589112742405613,0,0,0,0.433827529459,-0.0504064299127027,0,0,0,0,0,0,0,0,0,0,0,0.0315817354536989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626786515667557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143981697567423,0,0,0,0,0,0,0,0,0.0135753609216143,0,0,0,0,0,0,0.0331128406539003,0,0,0,0,0,0.0239996374804614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749546046989827,0,0,0,0,0,0,0,0,0,0.0128396835377969,0,0,0,0,0,0,0,0.0281120568533595,0,0,0,0,0,0.0511710649318027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301698064747694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"attention_network_task.hddm_non_decision.ReflogTr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627657476813207,-0.0223357119582253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615774608749177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126493288495789,0,0,0,0,0,0.081779302403994,0,0,0,0,0,0,0,0,-0.0549035537949459,0,0,0,0,0,0,0,0,0,0,0,0,0.0643353266673609,0,0,0,0,0,0,0,0,0,-0.0315744577999941,0,0,-0.0405454105030662,0,0,-0.0163396799368795,0,0.0970694104483635,0,0,-0.0470599917049486,-0.0149040053877562,0,0.045430610356065,0,0,0,0,0,-0.0727770407655794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227960649901911,0,0,0,0,0,0,0,0,0,0,0,0,0
"attention_network_task.hddm_thresh",0,0,0,0,0,0,0,0,0,0,0,0.433827529459,0.0627657476813207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974250512006077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694337381679574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670641870618333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560633088491276,0.109259202657153,0,0,0,0,0,0,0,0,0,0.0740144681680752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"attention_network_task.orienting_hddm_drift",0,0,0,0,0,0,0,0,0,0.417434286627087,0,-0.0504064299127027,-0.0223357119582253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206431761808268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00043913272240206,-0.0260785421422273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116439863167586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294121063519183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295564219684225,0,0,0,-0.014106668704213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bickel_titrator.hyp_discount_rate_large.logTr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339311450486055,0.0610766450968002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10610795806656,0.0375237651668485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bickel_titrator.hyp_discount_rate_medium.logTr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339311450486055,0,0.161377378613452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044098507856832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1909044189055,0.117735596306659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bickel_titrator.hyp_discount_rate_small.logTr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610766450968002,0.161377378613452,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103154717335769,0,0,0,-0.0170637193892155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100626870933079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117621338821953,0.135468958958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bis11_survey.Attentional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636749947419473,0.0269235366892123,0,0,0,0,-0.0417093031781601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200358426191249,0,-0.0486223548939918,0,0,0,0,0,-0.10946067086413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101116271947044,0,0,0,0,0,0,0.0267438173476936,0,0,0,0,0,0,0,0,-0.0369406220497498,0,0.00316812823813876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820776208431762,0,0,0,0,0,0,0,0,0,0.0166555978494686,0,0,0,0,0,0,0,0,0,0,0,0,0.0565151833105467,0,0,0,0
"bis11_survey.Motor.logTr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636749947419473,0,0.158192194813897,0,0.0446556526867937,0,0,-0.0660977290919084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109873111287552,0,0,0,0,0,0,0,0,0,0.0234675217517789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000930298869086465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118016295519518,0,0,0,0,0,0,0,0,-0.00802565975887163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013743761312991,0,0,0,0,0,0,0,0,0,0,0,0,0.00450409830909375,0.0663446956593912,0,0,0,0,0,0,0,0.00252647015929316,0.136948201881867,0.096269719566205,0.0651049790140621,0,0,0
"bis11_survey.Nonplanning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269235366892123,0.158192194813897,0,0,0,0,0,-0.0819443252982102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597624941594084,-0.0179626761934493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766948440054889,0,0,0,0,0,0,0,-0.0432845067097496,0,0,0.0198464507874451,-0.1048762989946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870868767448904,0,0,-0.00810971217167943,0,0,0,0,0,0,-0.157562697587583,0,0,0.119577677416838,0,0,0,0,0,0,0,0,0.0618635320623127,0.087481638124658,0.0223034344499796,0,0,0,0
"bis_bas_survey.BAS_drive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118595484673715,0.230196493979828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10862352173547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297732334882844,-0.00743904323872165,0,0,0,0,0,0,0,0,0.0334879835014153,0,0,0,0.0701135543877319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133700134904185,0,0,0,0,0,0,0,-0.0105980413559346,0.0236928280909649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442011860066889,0.00240307518836045,0,0,0,0,0,0,0,0,0,0,0.0557689221204823,0,0,0,0,0,0,0,-0.112584466423973,0,0,0,0.00205684577198849,0,0
"bis_bas_survey.BAS_fun_seeking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446556526867937,0,0.118595484673715,0,0.0161683876116784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01485340953935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361037787162693,0,0,0.00284622691337814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455082887306872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606750111372177,0,0,0,0,0,0,0,0,0,0,0,0,0.050267903702657,0.117502143799,0.0278340034179897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123550118080669,0,0,0,0,0,0,-0.00680042124483331,0,0,0,0.360939939778514,0,0,0,0,0,0,0,0,0,0,0.00383390184655772,0.147044305776514,0,0
"bis_bas_survey.BAS_reward_responsiveness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230196493979828,0.0161683876116784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116921413808735,0,0.0144735766051724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660021799401371,0,0,0,0,0.0345676478074606,0.0505780427006118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802652747868427,0,0.0226672554687012,0,0,0,0,0,0,0,-0.00136327330757304,0,0,0,0,0,0
"bis_bas_survey.BIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102808263537244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267605712146221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543438042483348,0,0,0,0,0,0,-0.107731513980725,0,0,0,0,-0.0416349539208438,0,0,0,0,-0.0301774974862729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294625593547504,-0.0542889249569094,0,0.0136453252840241,0,0,0,0,0,0,0.0999168325075652,0,0,0,0,0,0,0,0,0,0,0,-0.00161909533718487,0,0,-0.0430219431302656,0,0
"brief_self_control_survey.self_control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417093031781601,-0.0660977290919084,-0.0819443252982102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332590514984917,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521310026185844,-0.0630478265493973,0,0,0.0731768153067501,0,0,0,0,0,0,0,0.129321592547644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342633635165478,0,0,0,0,0,0,-0.0625287637371024,0,0,0,0,0,0,0,0,0.00600819987655607,0,-0.0367470294744861,0.125898576319416,0,-0.0279857230557802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591743681070731,-0.107655405802504,0,0,0,-0.0829970790448712,0,0,0,0,0,0,-0.0472893216660371,0,0,0,0,0,0,0,0,0,0,-0.0106519735872567,0,-0.224766646916938,-0.0435636207253083,0,0,0
"choice_reaction_time.hddm_drift",0,0,0,0,0,0,0,0,0,0,0,0.0315817354536989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266640758436361,0,0,0.068915995773863,0,0,0,0,0,0,-0.00160811158301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513366838884157,0.0693003837404853,0.00124605581386553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162343650981762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281577394554544,0,0,0,0,0,0.0687095568534245,0,0,0,0,0,0,0,0,0.0654396505348956,0,0,0,0,0,0,0,0,0,0,0,0,0.106240054048701,0,0,-0.00861636866694526,0,0,0,0,0,0,0.210836659013842,0,0,-0.00943188550551135,-0.0490677961929153,0,0,0,0.0168178802630377,0,0,-0.0457158217380134,0,0,0.0620497644943801,0,0,0,0,0,0.076921264093949,0,0,0,0,0,0,0,0,0,0,0.0287577904000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"choice_reaction_time.hddm_non_decision.logTr",0,0,0,0,0,0,0,0,0,0,0,0,-0.0615774608749177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383822843517751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563283454808758,0,0,0,0.0166616000273999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083181426548601,0,0,0,0,0,0,0,0,0,0.088861718674288,0.0293528943624545,0,0.0651059860499965,0,0,0,0,-0.00969321675348874,0,0,0,0,0,-0.086426660562407,0,0,0,0,0,0.126582442539615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"choice_reaction_time.hddm_thresh",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974250512006077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348776523164801,0,0,0,0,0,0.0387442085267291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626293078960148,0,0,0,0,0,0,0,0,0,0.100591391836494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cognitive_reflection_survey.correct_proportion",0,0,0,0,0.0674569336900875,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103154717335769,0,0,0,0,0,0,0,0,0,0,0,0,-0.520117892141145,0,0,0.027872602189188,0,0,0,0,0.00195948269943597,0,0,0,0,0,0.0102391218241218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252478168403249,0,0.0395854212285612,-0.0354522959267385,-0.0171203055459198,0,0,0.00738587601626756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187392216905448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02736037470901,0.0256866128881054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770178978919002,0,0,0,0,0,0,0,0,0
"cognitive_reflection_survey.intuitive_proportion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.520117892141145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000277073046305787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"columbia_card_task_cold.avg_cards_chosen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330891281721811,0,0,0.30955957939402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
